artist_name,track_title,track_genre_top,track_genres_all
4mat,Full Set live at Blip Festival 2011,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Wet Mango,Full Set Blip Festival 2011,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Henry Homesweet,Live @ Blip Festival (NYC 2011),Electronic,"['Chiptune', 'Chip Music', 'House', 'Electronic']"
NNNNNNNNNN,Full Set Blip Festival,Electronic,"['Chip Music', 'Electronic']"
Oblivian Substanshall,Little Heads,Folk,['Folk']
Oblivian Substanshall,Local Boogie,Folk,['Folk']
Oblivian Substanshall,Heart Made of Gold,Folk,['Folk']
Oblivian Substanshall,Like a Physical Space,Folk,['Folk']
Oblivian Substanshall,Lucille de Vive Can You See,Folk,['Folk']
Oblivian Substanshall,Old Codger,Folk,['Folk']
Oblivian Substanshall,Like a Tickle on the Nose,Folk,['Folk']
Oblivian Substanshall,The Best Way,Folk,['Folk']
Oblivian Substanshall,FUN,Folk,['Folk']
Oblivian Substanshall,Love Is Just a Word But I Love,Folk,['Folk']
Oblivian Substanshall,All Alone On Your Feet,Folk,['Folk']
Oblivian Substanshall,If You Can't Help It,Folk,['Folk']
Oblivian Substanshall,Her Skin Was Like Marble,Folk,['Folk']
Oblivian Substanshall,Nothing in Particular,Folk,['Folk']
Oblivian Substanshall,Frederick Staunch,Folk,['Folk']
Oblivian Substanshall,Mr Slender Gusset Ping,Folk,['Folk']
Oblivian Substanshall,Brilliant Bonkers,Folk,['Folk']
Oblivian Substanshall,Upside Down,Folk,['Folk']
Zen Albatross,Live at Blip Festival 2011,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Long Hair,Chasmed River,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,Popehead,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,Baphomet's Diner,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Les Baudouins Morts,Alcohol,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Knappegrietenbanenplan,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Just like VDAB,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Geef je ziel aan Satan,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Maribel,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Celie heeft een sexshop in de Wetstraat,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Tussen de lakens,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Zelfvolmaking/Opa/Mol Jean-Pol,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,A.I.D.S.,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,"Middernacht, Grote Markt 8",Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Phallus dei,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Tiensesteenweg,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Adminicastratie,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Alcohol II,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,"Seniorenmars I, voor pensioen en prostitutie",Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Echte mannen werken bij de Post,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Rompuy Reggae,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Stoned & Meedogenloos,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Credo/Alcohol III,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Elke Duitser blijft een Mof,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,NV Verdriet,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Geen socialisme zonder bier,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Forges de Clabecq,Rock,"['Punk', 'Rock']"
Les Baudouins Morts,Ballade voor Veerle,Rock,"['Punk', 'Rock']"
The Wyld Olde Souls,Give It To You,Folk,"['Folk', 'Psych-Folk']"
The Wyld Olde Souls,Love Song (Lesley Duncan),Folk,"['Folk', 'Psych-Folk']"
The Wyld Olde Souls,Maybe,Folk,"['Folk', 'Psych-Folk']"
The Wyld Olde Souls,Undertow,Folk,"['Folk', 'Psych-Folk']"
Piccola Orchestra Gagarin,Rampa di Lancio,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Camino a la Nave,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Mercado de Chatarra,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Corsicanskaya,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Keдp in Orbit,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,May Day (El Dia Que Falló la Nave),Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Double Agent (Flirting With the Enemy),Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Budim Zdarovi,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Que Hacemos?,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Rave en el Anillo de Saturno,Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Takhtarova (Landing in a Wrong Place),Rock,"['Indie-Rock', 'Rock']"
Piccola Orchestra Gagarin,Nine Whole Lives,Rock,"['Indie-Rock', 'Rock']"
White Fence,Harness (Live @ WFMU),Rock,['Rock']
White Fence,Sara Snow (Live @ WFMU),Rock,['Rock']
White Fence,Baxter Corner (Live @ WFMU),Rock,['Rock']
White Fence,Got That Heart (Live @ WFMU),Rock,['Rock']
White Fence,Lilian (Won't You Play The Drums) (Live @ WFMU),Rock,['Rock']
White Fence,Love Between (Live @ WFMU),Rock,['Rock']
White Fence,Growing Faith (Live @ WFMU),Rock,['Rock']
White Fence,Mr. Adams / Who Feels Right (Live @ WFMU),Rock,['Rock']
Enablers,5 O Clock Sundays,Rock,['Rock']
Enablers,Up,Rock,['Rock']
Enablers,Ghosting,Rock,['Rock']
Enablers,For Jack: A Philippic,Rock,['Rock']
Enablers,And Last Night?,Rock,['Rock']
Enablers,Februaries,Rock,['Rock']
Enablers,1939,Rock,['Rock']
Enablers,Output Negative Space,Rock,['Rock']
Enablers,Tundra,Rock,['Rock']
Waffle,Asterisk,Electronic,['Electronic']
Waffle,Fast Reason,Electronic,['Electronic']
The People's Temple,The Wind Is His Bitch 1,Rock,"['Psych-Rock', 'Rock']"
The People's Temple,The Wind Is His Bitch 2,Rock,"['Psych-Rock', 'Rock']"
The People's Temple,Nebulous Demagnetizer,Rock,"['Psych-Rock', 'Rock']"
Bohumir Kryl,Ben Bolt; In the gloaming,Old-Time / Historic,['Old-Time / Historic']
Bohumir Kryl,Carnival of Venice [Variations de concert sur le Carnaval de Venise],Old-Time / Historic,['Old-Time / Historic']
Bohumir Kryl,"Du, du",Old-Time / Historic,['Old-Time / Historic']
Radical Dads,New Age Dinosaur,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Little Tomb,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Alondra Rainbow Under Attack//Walking Wires,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Recklessness,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Hurricane,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Harvest Artist,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Pink Flag,Rock,"['Indie-Rock', 'Rock']"
Radical Dads,Know It All,Rock,"['Indie-Rock', 'Rock']"
Bush Tetras,You Taste Like The Tropics,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Makin A Mistake,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Ocean,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Motorhead,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,You Don't Know Me,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Stand Up,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Interview,Rock,"['Post-Punk', 'Rock', 'Punk']"
Bush Tetras,Boom,Rock,"['Post-Punk', 'Rock', 'Punk']"
Frenic,You Are The Bomb,Hip-Hop,['Hip-Hop']
Joshua Watkins,Race Relations,Hip-Hop,['Hip-Hop']
Adam & Alma,"Smile For Me, Sun",Pop,['Pop']
Djet,Dispute,Electronic,['Electronic']
A-Rec,Obituary Of A Sell Out MC (Featuring D-Fine),Hip-Hop,['Hip-Hop']
Riding Alone For Thousands Of Miles,lullaby,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,"Anya's prayer, Anya's dream",Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,she was my lighthouse,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,love song,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,satellite,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,last 100 days,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,final notice,Rock,"['Post-Rock', 'Rock']"
Riding Alone For Thousands Of Miles,Eli,Rock,"['Post-Rock', 'Rock']"
MKRNI,Jingle,Electronic,"['Dance', 'Techno', 'Electronic']"
MKRNI,Andinita,Electronic,"['Dance', 'Techno', 'Electronic']"
MKRNI,Senorita Robinson,Electronic,"['Dance', 'Techno', 'Electronic']"
MKRNI,Humedad,Electronic,"['Dance', 'Techno', 'Electronic']"
Ice Age,White Rune,Rock,"['Punk', 'Rock', 'Hardcore']"
Ice Age,Rotting Heights,Rock,"['Punk', 'Rock', 'Hardcore']"
Ice Age,You're Blessed,Rock,"['Punk', 'Rock', 'Hardcore']"
Ice Age,White Sails (Marching Church Cover),Rock,"['Punk', 'Rock', 'Hardcore']"
Ice Age,Never Return,Rock,"['Punk', 'Rock', 'Hardcore']"
Ice Age,New Brigade,Rock,"['Punk', 'Rock', 'Hardcore']"
My Bubba & Mi,Apple spell,Folk,['Folk']
My Bubba & Mi,Gone,Folk,['Folk']
My Bubba & Mi,Bubba’s Blues,Folk,['Folk']
My Bubba & Mi,Steamengeene,Folk,['Folk']
My Bubba & Mi,Really Really,Folk,['Folk']
My Bubba & Mi,Satisfied mind,Folk,['Folk']
My Bubba & Mi,I will never love a young boy again,Folk,['Folk']
My Bubba & Mi,Hwaii Blus,Folk,['Folk']
My Bubba & Mi,Blinde state,Folk,['Folk']
My Bubba & Mi,After you,Folk,['Folk']
Pika,Taaiko,Rock,"['Psych-Rock', 'Rock']"
Pika,Drum Solo,Rock,"['Psych-Rock', 'Rock']"
Pika,Intro,Rock,"['Psych-Rock', 'Rock']"
Pika,Donai-Shiyokana,Rock,"['Psych-Rock', 'Rock']"
Pika,Ok San,Rock,"['Psych-Rock', 'Rock']"
Pika,Rabbit Noise,Rock,"['Psych-Rock', 'Rock']"
Downliners Sekt,all I can hear now,Electronic,['Electronic']
Downliners Sekt,rising saudade,Electronic,['Electronic']
Downliners Sekt,locked faces,Electronic,['Electronic']
Downliners Sekt,hockey nights in Canada,Electronic,['Electronic']
Os Trasnos De Moscoso,Festa nos vidueiros,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Primavera,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Cruceiro de tome,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Paruar xido,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Mihaly,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Cajo en Dios,Hip-Hop,['Hip-Hop']
Os Trasnos De Moscoso,Passeio pelas Lombas,Hip-Hop,['Hip-Hop']
New York Military Band and the American Quartet,Patriotic songs of America,Old-Time / Historic,['Old-Time / Historic']
United States Marine Band,Star-spangled banner (Song),Old-Time / Historic,['Old-Time / Historic']
Harry E. Humphrey,Our national song,Old-Time / Historic,['Old-Time / Historic']
Cautiva,Human,Rock,"['Progressive', 'Rock', 'Metal']"
Professor Kliq,Crystals,Electronic,['Electronic']
Flint Hayerr,Vibration,Electronic,"['House', 'Electronic']"
Dirk Becker,Gib laut,Rock,['Rock']
Herbie Gaylord,Fear In The Kitchen,Rock,['Rock']
Umbra Summi Nobis,Nebulosa,Rock,"['Rock', 'Metal']"
Malandrómeda,Home Mákina,Hip-Hop,['Hip-Hop']
Ey Lou Flynn,Inside Job,Folk,['Folk']
Binärpilot,Penguin (Rachael's Theme),Electronic,['Electronic']
Fuzzy Tunes,Verquer,Jazz,['Jazz']
Neo Bechstein,"Elektro Rocker 3000 (pille, pepp & dosenbier)",Electronic,['Electronic']
Horiso,park,Jazz,['Jazz']
Horiso,dark,Jazz,['Jazz']
Horiso,red,Jazz,['Jazz']
Horiso,yellow,Jazz,['Jazz']
Horiso,orange,Jazz,['Jazz']
Burning Bright,Ellingtopia,Hip-Hop,['Hip-Hop']
Burning Bright,Apathetic,Hip-Hop,['Hip-Hop']
Burning Bright,Better Believe It,Hip-Hop,['Hip-Hop']
Burning Bright,Sittin' In The Park,Hip-Hop,['Hip-Hop']
zastranienie,Plesna pokazna vežba,Electronic,['Electronic']
zastranienie,Kvadrat je u modi,Electronic,['Electronic']
zastranienie,(Per)verzija,Electronic,['Electronic']
zastranienie,Bolest,Electronic,['Electronic']
zastranienie,Poslovan Čovek,Electronic,['Electronic']
zastranienie,Poslovna Žena,Electronic,['Electronic']
zastranienie,Nestajanje,Electronic,['Electronic']
Animals & Men,No Faces,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,John of the Sword,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,It's Hip,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,Terraplane Fixation,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,I Never Worry,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,Shell Shock,Rock,"['Post-Punk', 'Rock', 'Punk']"
Animals & Men,Evil Going On,Rock,"['Post-Punk', 'Rock', 'Punk']"
zastranienie,Gej Sloveni,Electronic,['Electronic']
zastranienie,Totem i tabu,Electronic,['Electronic']
zastranienie,Verzija (per se),Electronic,['Electronic']
Milk Music,Thrashing In The Unknown,Rock,"['Punk', 'Rock']"
Milk Music,I've Got A Wild Feeling,Rock,"['Punk', 'Rock']"
Milk Music,Violence Now,Rock,"['Punk', 'Rock']"
Milk Music,Beluga,Rock,"['Punk', 'Rock']"
Milk Music,Fertile Ground,Rock,"['Punk', 'Rock']"
Milk Music,Interview,Rock,"['Punk', 'Rock']"
Das frivole Burgfräulein,Erwachsen,Rock,"['Punk', 'Rock']"
Blake Teres,Be Cool,Electronic,['Electronic']
Long Hair,Curse of the Witch,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,Step Out,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,ESB,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,Termination,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Long Hair,The Sea of Milk,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,Yeti,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,There Is Nothing to Forget Anymore,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,Wonderful Cocaine Tonight,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,This Train Has Sailed,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,Chasmed River,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Long Hair,Where You Have Been,Rock,"['Progressive', 'Post-Rock', 'Rock', 'Space-Rock', 'Psych-Rock']"
Metalmorphosis,Ballada Bezbożna,Rock,"['Rock', 'Metal']"
Metalmorphosis,Całujcie Mnie,Rock,"['Rock', 'Metal']"
Metalmorphosis,Biopsja Duszy,Rock,"['Rock', 'Metal']"
Ljudske Potrebe,PAS (live),Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Alter ego,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Apetit,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Volim da hoću,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Loženje (live),Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Zarobljenički ples,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Alkohol,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,To Nisam Ja,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Odliv Mozgova,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,To nisam ja (unplugged),Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Ljudske Potrebe,Nevolje,Rock,"['Electro-Punk', 'Punk', 'Rock', 'Industrial']"
Comptroller,Open,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Monks,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Bad Ice,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,NoNoNo,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,White Knighting,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Low Point,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Red Room,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Tile Giant,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Crossover Dragon,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Comptroller,Exapno Mapcase,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Moppi Ja Aivokurkiaiset,Pyllykenraali,Pop,['Pop']
Casa Del Mirto,The End,Pop,['Pop']
Skeleton Hands,City Lights,Pop,['Pop']
Work Drugs,Summer Blood,Pop,['Pop']
Tomas Fujiwara & The Hook-Up Trio,Postcards,Jazz,['Jazz']
Tomas Fujiwara & The Hook-Up Trio,Smoke-Breathing Lights,Jazz,['Jazz']
Tomas Fujiwara & The Hook-Up Trio,Questions,Jazz,['Jazz']
Boca Chica,You're the Blues,Folk,['Folk']
Boca Chica,Afternoon Tea,Folk,['Folk']
Plastic Crimewave Sound,bad politics,Rock,"['Post-Rock', 'Rock', 'Space-Rock', 'Punk', 'Psych-Rock']"
Plastic Crimewave Sound,shockwave rider,Rock,"['Post-Rock', 'Rock', 'Space-Rock', 'Punk', 'Psych-Rock']"
4mat,I hear the sound of waves,Electronic,"['Chip Music', 'Electronic']"
4mat,1989,Electronic,"['Chip Music', 'Electronic']"
4mat,Paper Dolls,Electronic,"['Chip Music', 'Electronic']"
4mat,Decades,Electronic,"['Chip Music', 'Electronic']"
4mat,Broken Spirit,Electronic,"['Chip Music', 'Electronic']"
4mat,Break Up,Electronic,"['Chip Music', 'Electronic']"
4mat,Glory,Electronic,"['Chip Music', 'Electronic']"
4mat,Latin EQ,Electronic,"['Chip Music', 'Electronic']"
4mat,Only the beautiful survive,Electronic,"['Chip Music', 'Electronic']"
4mat,Lead Sister,Electronic,"['Chip Music', 'Electronic']"
4mat,Galaxies,Electronic,"['Chip Music', 'Electronic']"
4mat,Just enough everyday now,Electronic,"['Chip Music', 'Electronic']"
Vernon Lenoir,Another Glass of Melonade,Electronic,"['Techno', 'Electronic']"
mGee,Essence 118,Hip-Hop,['Hip-Hop']
Milch of Source feat. EeL,Galaxy Train 2999,Electronic,['Electronic']
Adapt,Moon,Electronic,['Electronic']
Adapt,Venus underwater,Electronic,['Electronic']
Urge Overkill,Somebody Else's Body,Rock,"['Post-Punk', 'Rock', 'Punk']"
Urge Overkill,Poison Flower,Rock,"['Post-Punk', 'Rock', 'Punk']"
Urge Overkill,Vacation In Tokyo,Rock,"['Post-Punk', 'Rock', 'Punk']"
Urge Overkill,Quiet Person,Rock,"['Post-Punk', 'Rock', 'Punk']"
Urge Overkill,Back On Me,Rock,"['Post-Punk', 'Rock', 'Punk']"
Urge Overkill,Rock & Roll Submarine,Rock,"['Post-Punk', 'Rock', 'Punk']"
The Paperhead,Can't Keep My Eyes Open,Rock,"['Psych-Rock', 'Rock']"
Rolemusic,Yellow Dust,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Silent Strike,27,Electronic,['Electronic']
The Chris Kelsey 4,Femulate the State,Jazz,['Jazz']
The Chris Kelsey 4,Raw Sun,Jazz,['Jazz']
The Chris Kelsey 4,If Jazz is Dead (Can I Have Its Stuff?),Jazz,['Jazz']
The Chris Kelsey 4,Sameness is Way Better Than Differentness!,Jazz,['Jazz']
The Men,Bataille,Rock,"['Post-Punk', 'Punk', 'Rock']"
The Men,Oh Yoko,Rock,"['Post-Punk', 'Punk', 'Rock']"
The Men,Open Your Heart,Rock,"['Post-Punk', 'Punk', 'Rock']"
The Men,Think,Rock,"['Post-Punk', 'Punk', 'Rock']"
Grooms,Tiger Trees,Rock,"['Indie-Rock', 'Rock']"
Grooms,Imagining The Bodies,Rock,"['Indie-Rock', 'Rock']"
Grooms,Expression Of,Rock,"['Indie-Rock', 'Rock']"
Grooms,Aisha,Rock,"['Indie-Rock', 'Rock']"
Grooms,Sharing,Rock,"['Indie-Rock', 'Rock']"
Grooms,Skating With Girl,Rock,"['Indie-Rock', 'Rock']"
Grooms,3D Voices,Rock,"['Indie-Rock', 'Rock']"
Grooms,Prom,Rock,"['Indie-Rock', 'Rock']"
Hypnomango,El mundo no es real,Rock,"['Post-Punk', 'Rock', 'Punk']"
Hypnomango,No te sientas mal,Rock,"['Post-Punk', 'Rock', 'Punk']"
Hypnomango,No puedo salir al mar,Rock,"['Post-Punk', 'Rock', 'Punk']"
Hypnomango,Neuronas,Rock,"['Post-Punk', 'Rock', 'Punk']"
Hypnomango,Flotando,Rock,"['Post-Punk', 'Rock', 'Punk', 'Shoegaze']"
Inkubus Sukkubus,Messalina,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Vampire Erotica,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Belladonna and Aconite,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Take My Hunger,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Night Angel,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Away With the Faeries,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Pagan Born (Acoustic),Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Love Eternal,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,City of the Dead,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Heart of Lilith,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Lose Yourself at the Nymphaeum,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Wytches,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Catherine,Rock,"['Goth', 'Rock']"
Inkubus Sukkubus,Jagermeister,Rock,"['Goth', 'Rock']"
Lorelle Meets The Obsolete,Waitin' for the Orange Sunshine,Rock,"['Psych-Rock', 'Rock', 'Shoegaze']"
High Places,Year Off,Electronic,['Electronic']
APB,Tangled Wires,Rock,"['Post-Punk', 'Punk', 'Rock']"
APB,Down At The Store,Rock,"['Post-Punk', 'Punk', 'Rock']"
APB,One Day,Rock,"['Post-Punk', 'Punk', 'Rock']"
APB,Summer Love,Rock,"['Post-Punk', 'Punk', 'Rock']"
APB,Shoot You Down,Rock,"['Post-Punk', 'Punk', 'Rock']"
The Wrong Words,Just The Right Place,Rock,['Rock']
The Wrong Words,Wrong Again,Rock,['Rock']
The Wrong Words,I Admit Defeat,Rock,['Rock']
The Wrong Words,Summer's Gone,Rock,['Rock']
Ed Schrader's Music Beat,Traveling,Rock,['Rock']
Ed Schrader's Music Beat,Gas Station Attendant,Rock,['Rock']
Ed Schrader's Music Beat,Do The Maneuver,Rock,['Rock']
Ed Schrader's Music Beat,When I'm In A Car,Rock,['Rock']
The Cute Lepers,Out Of Order,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Fall To Pieces,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Smart Accessories,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Cool City,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Berlin Girls,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Dirty Baby,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Noisy Song,Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,"It's Summertime, Baby",Rock,"['Punk', 'Rock', 'Power-Pop']"
The Cute Lepers,Young Hearts,Rock,"['Punk', 'Rock', 'Power-Pop']"
Sex Church,Dull Light,Rock,"['Post-Punk', 'Punk', 'Rock', 'Shoegaze']"
Harpoon Forever,You + Me,Rock,"['Indie-Rock', 'Rock']"
Scraps,B7 Suddenly Yr In My Heart,Pop,['Pop']
Yair Yona,Kottke and the Orchids,Folk,['Folk']
Yair Yona,Russian Dance,Folk,['Folk']
High Castle,Swamp Thing,Rock,"['Post-Punk', 'Punk', 'Rock']"
High Castle,Half Mass,Rock,"['Post-Punk', 'Punk', 'Rock']"
High Castle,We Were Lovers,Rock,"['Post-Punk', 'Punk', 'Rock']"
Abstract Artimus,Unearthly Sky,Rock,"['Punk', 'Rock']"
Abstract Artimus,At Large,Rock,"['Punk', 'Rock']"
Abstract Artimus,Quitters Face,Rock,"['Punk', 'Rock']"
Abstract Artimus,Anger and Envy,Rock,"['Punk', 'Rock']"
Abstract Artimus,27 Club,Rock,"['Punk', 'Rock']"
Abstract Artimus,Torture Chile,Rock,"['Punk', 'Rock']"
The Embarrassment,Patio Set,Rock,"['Post-Punk', 'Punk', 'Rock']"
Disco Zombies,Drums Over London,Rock,"['Post-Punk', 'Punk', 'Rock']"
Disco Zombies,Mary Millington,Rock,"['Post-Punk', 'Punk', 'Rock']"
Mikal Cronin,You Gotta Have Someone,Rock,['Rock']
Chapter 24,All Themselves,Rock,"['Punk', 'Rock']"
Chapter 24,Gregory,Rock,"['Punk', 'Rock']"
Starscream,"Future, And It Doesnt Work",Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Zounds,Little Bit More,Rock,"['Punk', 'Rock']"
Köhn,Modern Past Rant,Electronic,['Electronic']
The Kyoto Connection,Take on me,Pop,['Pop']
The Soft Moon,Total Decay,Rock,"['Post-Punk', 'Post-Rock', 'Rock', 'Punk']"
Mighty Fine,Call Me Trouble,Rock,['Rock']
Mighty Fine,Don't Cry,Rock,['Rock']
Mighty Fine,Ride,Rock,['Rock']
Mighty Fine,Black Train,Rock,['Rock']
Mighty Fine,Dirty Little Thing,Rock,['Rock']
Mighty Fine,Mr. Drive By,Rock,['Rock']
Eaters,Introduction,Hip-Hop,['Hip-Hop']
Eaters,Snake Charmer,Hip-Hop,['Hip-Hop']
Eaters,Labyrinth Man,Hip-Hop,['Hip-Hop']
Eaters,Heartland Of Heresy,Hip-Hop,['Hip-Hop']
Eaters,Transparency,Hip-Hop,['Hip-Hop']
Eaters,Factory,Hip-Hop,['Hip-Hop']
Eaters,74,Hip-Hop,['Hip-Hop']
